Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
6568980609c64a62177e93cb,56802e5fc5767f00121cc6a0,RETURNED,2023-11-30T14:11:18.766000Z,,,2024-02-15T18:51:39.249000Z,,,2979,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6568982b70f6014ebb08f834,651c2cc23704dc10500ae77c,RETURNED,2023-11-30T14:12:11.313000Z,,,2024-02-15T18:51:43.713000Z,,,1923,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6568983070f5e5dc0d20193c,5e9c8deb90dd470441c7f98e,APPROVED,2023-11-30T14:12:06.244000Z,2023-11-30T14:27:05.955000Z,2023-11-30T16:31:55.334000Z,2023-11-30T14:27:06.596000Z,900.0,NOCODE,5024,English,66,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65689831716b73eaff20105c,64527892acde0fbd392a41d6,APPROVED,2023-11-30T14:14:11.392000Z,2023-11-30T15:06:19.223000Z,2023-11-30T16:31:50.065000Z,2023-11-30T15:06:20.085000Z,3128.0,565DE625,3452,English,66,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
6568985f08648f8f494aa898,614e7ad7ff5a0d785d5e550a,RETURNED,2023-11-30T14:13:50.697000Z,,,2024-02-15T18:51:38.417000Z,,,5811,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
656898647853fa8229657bd8,651c1abbc73b6eea8fa97193,RETURNED,2023-11-30T14:12:58.362000Z,,,2024-02-15T18:51:48.380000Z,,,1928,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65689879711bc05d13995fef,65450acb15b86368927f3f7f,APPROVED,2023-11-30T14:13:20.997000Z,2023-11-30T15:25:01.900000Z,2023-11-30T16:31:54.066000Z,2023-11-30T15:25:02.884000Z,4301.0,565DE625,392,English,74,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
656898838e8039157eb0c1b7,64a281f78c5be10f0f28e3ac,APPROVED,2023-11-30T14:13:30.673000Z,2023-11-30T15:42:06.505000Z,2023-11-30T16:31:52.698000Z,2023-11-30T15:42:07.407000Z,5316.0,565DE625,1787,English,66,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6568988c9f0b28a6d5ba9af0,654113b29db54ebe7243632a,APPROVED,2023-11-30T14:13:49.744000Z,2023-11-30T15:04:26.488000Z,2023-11-30T16:31:51.445000Z,2023-11-30T15:04:27.257000Z,3037.0,565DE625,446,English,76,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65689901ca89afd234ccf787,653a65476318172f30e8856a,RETURNED,2023-11-30T14:15:37.902000Z,,,2024-02-15T18:51:39.023000Z,,,991,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
656899212d8d902bbfe1ee5b,6432bd368b24951a9e92714d,RETURNED,2023-11-30T14:16:09.928000Z,,,2024-02-15T18:51:43.530000Z,,,2816,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6568994a9c446679ee5acb46,62348c41368404b2ade8312b,RETURNED,2023-11-30T14:16:47.882000Z,,,2024-02-15T18:51:48.157000Z,,,4985,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
656899567d9611051e7d8255,64071f8576c48034c00df845,APPROVED,2023-11-30T14:17:00.248000Z,2023-11-30T15:03:33.075000Z,2023-11-30T16:31:48.426000Z,2023-11-30T15:03:33.870000Z,2793.0,565DE625,2521,English,70,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6568996301a5e07a51743eb1,5d1a13a0ae692800192fa1c2,RETURNED,2023-11-30T14:17:13.972000Z,,,2024-02-15T18:51:47.951000Z,,,6345,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6568998c5d1cb11927e94973,63480954af4c7db036aa6595,APPROVED,2023-11-30T14:17:52.558000Z,2023-11-30T15:12:14.700000Z,2023-11-30T16:31:46.517000Z,2023-11-30T15:12:15.633000Z,3263.0,565DE625,3135,English,74,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
656899b0384dd2d17b442feb,63caa01beb22afd1f8a42b54,APPROVED,2023-11-30T14:19:58.757000Z,2023-11-30T15:40:52.890000Z,2023-11-30T16:31:42.799000Z,2023-11-30T15:40:53.782000Z,4855.0,565DE625,4365,English,70,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
656899b5a52f7b169a3c7b70,60f728553a37102574b585c4,APPROVED,2023-11-30T14:18:36.429000Z,2023-11-30T15:09:19.725000Z,2023-11-30T16:31:44.694000Z,2023-11-30T15:09:20.532000Z,3044.0,565DE625,3870,English,69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
65689b9ad56e4fbea4e9447b,644f255ec4f58fe559261911,RETURNED,2023-11-30T14:26:48.063000Z,,,2024-02-15T18:51:48.638000Z,,,2915,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65689ea58a36714bfc6ac2ac,646d3710dea5554a4b83d2a2,APPROVED,2023-11-30T14:39:41.464000Z,2023-11-30T15:39:20.220000Z,2023-11-30T16:31:41.156000Z,2023-11-30T15:39:21.001000Z,3579.0,565DE625,2557,"English, German, French",73,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time,Not Applicable
