Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
657c8ccbb434f277fb540909,6463e139c1cfbd6321e08714,RETURNED,2023-12-15T17:28:49.019000Z,,,,,,1629,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8d68c56918c8db65c465,639dd20ab47fd76a4fd9c2c0,RETURNED,2023-12-15T17:31:35.758000Z,,,,,,2392,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8dc0ef0d0875b0fd5b89,5f4f9bc1f7598f06b2dc816f,RETURNED,2023-12-15T17:32:52.724000Z,,,,,,5049,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8f30f02a85b8682002b0,63081277b75c8ad53e5149b7,RETURNED,2023-12-15T17:39:02.573000Z,,,,,,1209,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c9023e56624f8281a55cc,64bbf16db125b5d6a2f3a911,RETURNED,2023-12-15T17:43:28.717000Z,,,,,,390,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c9139cce9e8542cd8be97,5e2d96d3bc554937d1b3917a,TIMED-OUT,2023-12-15T17:47:40.117000Z,,,,273045,,4529,English,66,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657c9218b14458425337a6a5,5d87e122e951a10001c3811a,RETURNED,2023-12-15T17:51:25.577000Z,,,,,,1070,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c7eff777ef3fbb2734022,5c567e2acc53750001751cb0,APPROVED,2023-12-15T16:29:57.082000Z,2023-12-15T17:28:41.407000Z,2023-12-18T21:31:31.332000Z,2023-12-15T17:28:41.872582Z,3525,565DE625,3676,English,75,Male,Other,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657c7f44b8bbabc7f0ce2525,6406d015ad2a96ceef1f86cc,APPROVED,2023-12-15T16:31:04.822000Z,2023-12-15T18:07:50.455000Z,2023-12-18T21:31:31.480000Z,2023-12-15T18:07:51.128214Z,5806,NOCODE,525,English,73,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657c81f0cf4bc665a8c05f9b,5f1230c4f57b2f06e2465477,APPROVED,2023-12-15T16:43:33.903000Z,2023-12-15T17:37:05.925000Z,2023-12-18T21:31:31.623000Z,2023-12-15T17:37:07.025493Z,3213,565DE625,3154,English,81,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657c82c05cdbd45f3d6c8869,5c19fd69e567460001839e98,APPROVED,2023-12-15T16:45:58.574000Z,2023-12-15T17:43:33.162000Z,2023-12-18T21:31:31.751000Z,2023-12-15T17:43:33.616081Z,3455,565DE625,3444,English,70,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
657c8840f6a6f1338e200205,5dcec32a367c6d000a4282c2,APPROVED,2023-12-15T17:09:26.659000Z,2023-12-15T18:13:31.470000Z,2023-12-18T21:31:31.884000Z,2023-12-15T18:13:31.971826Z,3845,565DE625,3160,English,70,Female,White,United States,United States,United States,English,No,Part-Time
657c88a1b508f2e364582cd9,639dc966f953a42bc397c24b,APPROVED,2023-12-15T17:11:04.883000Z,2023-12-15T18:04:09.579000Z,2023-12-18T21:31:32.024000Z,2023-12-15T18:04:09.990680Z,3185,NOCODE,1314,English,75,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
657c8d62674bf4ad87057c3d,649b2106b81f8dcf5d163ee5,APPROVED,2023-12-15T17:31:29.801000Z,2023-12-15T18:28:26.133000Z,2023-12-18T21:31:32.157000Z,2023-12-15T18:28:26.633208Z,3417,565DE625,1207,English,78,Female,White,United States,United States,United States,English,No,Part-Time
657c8e78a0313faebf18f4ab,63c9fd72104f2f9bdc6b1fcc,APPROVED,2023-12-15T17:36:05.042000Z,2023-12-15T19:01:46.477000Z,2023-12-18T21:31:32.301000Z,2023-12-15T19:01:46.934995Z,5142,565DE625,2501,English,86,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657c8fbf915843aac8dfb876,62fcf3d9948e4a6a9623cce8,APPROVED,2023-12-15T17:41:24.200000Z,2023-12-15T18:39:50.866000Z,2023-12-18T21:31:32.443000Z,2023-12-15T18:39:51.484592Z,3507,565DE625,2436,English,72,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657c8ff1600f1b2e7665e612,5d41e832b0ca7200169d857e,APPROVED,2023-12-15T17:42:14.971000Z,2023-12-15T18:38:37.158000Z,2023-12-18T21:31:32.576000Z,2023-12-15T18:38:37.634768Z,3383,565DE625,5792,English,85,Male,White,United States,United States,United States,English,No,Full-Time
657c94de8fe004ac97a3cbf9,6558cfb5dea00c262887d792,APPROVED,2023-12-15T18:03:21.472000Z,2023-12-15T19:09:59.024000Z,2023-12-18T21:31:32.708000Z,2023-12-15T19:10:00.165131Z,3998,NOCODE,81,English,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657c970e19f854333a170e93,55900dcffdf99b3f7aada3f5,APPROVED,2023-12-15T18:12:40.550000Z,2023-12-15T19:03:37.380000Z,2023-12-18T21:31:32.848000Z,2023-12-15T19:03:37.907529Z,3057,565DE625,2285,English,73,Male,White,United States,United States,United States,English,No,Part-Time
657c9749c56918c8db65c685,638fdf87700dd1228bade2e1,APPROVED,2023-12-15T18:13:47.194000Z,2023-12-15T19:48:40.709000Z,2023-12-18T21:31:32.985000Z,2023-12-15T19:48:41.278069Z,5694,565DE625,3002,English,70,Male,White,United States,United States,United States,English,Yes,Full-Time
657c9c0fb2e2ddff5c849521,63378180a7bc5bc3427e8db0,APPROVED,2023-12-15T18:34:01.177000Z,2023-12-15T19:22:23.171000Z,2023-12-18T21:31:33.125000Z,2023-12-15T19:22:23.645751Z,2902,565DE625,2730,English,70,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657ca15db434f277fb540dba,56f2a5e0ed0cf6000691320b,APPROVED,2023-12-15T18:57:06.427000Z,2023-12-15T19:44:55.730000Z,2023-12-18T21:31:33.260000Z,2023-12-15T19:44:56.135261Z,2870,565DE625,2078,English,74,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657ca233d394fbde74627a1f,6365437b0637981c7666125b,APPROVED,2023-12-15T19:00:11.824000Z,2023-12-15T20:49:07.943000Z,2023-12-18T21:31:33.393000Z,2023-12-15T20:49:08.590222Z,6537,565DE625,1709,English,86,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657ca33929b280287f058181,64345bf16b9a2e046128887f,APPROVED,2023-12-15T19:04:34.343000Z,2023-12-15T20:03:30.397000Z,2023-12-18T21:31:33.530000Z,2023-12-15T20:03:30.896565Z,3537,565DE625,813,"English, Spanish",71,Male,White,United States,United States,United States,English,No,Full-Time
657ca38694c999684b681cc6,5add6b6aeb60400001536f2c,APPROVED,2023-12-15T19:05:46.440000Z,2023-12-15T20:04:45.177000Z,2023-12-18T21:31:33.665000Z,2023-12-15T20:04:45.618469Z,3539,565DE625,5118,English,70,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657ca3df7001df1bedb036bf,62cd9b920ed1b7c1648818d3,APPROVED,2023-12-15T19:07:16.763000Z,2023-12-15T19:58:53.543000Z,2023-12-18T21:31:33.799000Z,2023-12-15T19:58:54.030642Z,3097,565DE625,4439,English,76,Female,White,United States,United States,United States,English,No,Part-Time
657ca9e51d87ae95701189de,6562fbd1f6b4756ac64c4dbd,APPROVED,2023-12-15T19:33:04.949000Z,2023-12-15T20:36:02.552000Z,2023-12-18T21:31:34.267000Z,2023-12-15T20:36:03.895989Z,3778,NOCODE,122,English,71,Male,Black,United States,United States,United States,English,Yes,Full-Time
657c81b37361c69d32a3b673,6568b0b4e9cc3024c09286f9,RETURNED,2023-12-15T16:41:31.965000Z,,,,,,97,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c86df2832af573ef2bf01,6403ce2f85c4bb26aff0de6e,RETURNED,2023-12-15T17:03:36.156000Z,,,,,,1095,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8954cce9e8542cd8bca8,6461289e6f5807a784f0750d,RETURNED,2023-12-15T17:14:01.970000Z,,,,,,1663,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c898dad9d959333f537d2,650072ae8de93bfe76ee318d,RETURNED,2023-12-15T17:14:57.775000Z,,,,,,632,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8a05c0da1a548d1ae699,5f4f9bc1f7598f06b2dc816f,RETURNED,2023-12-15T17:16:59.251000Z,,,,,,5049,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8af219f854333a170bdd,5fb3cb99e76cea00085d02c6,RETURNED,2023-12-15T17:20:55.779000Z,,,,,,2321,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8ef079cbae5d188825e2,651090beae417ded35c4ef2f,RETURNED,2023-12-15T17:38:00.855000Z,,,,,,570,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c961d484dd384c3c1614e,5ef4db1a45dfc00e117b2a54,RETURNED,2023-12-15T18:08:37.035000Z,,,,,,2198,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c9707f575ccbcf846efdd,652423321917b76cf71dfbbd,RETURNED,2023-12-15T18:12:30.520000Z,,,,,,499,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c9b6ae56624f8281a57f0,62d0880f5ba6d972d1bfc63c,RETURNED,2023-12-15T18:31:06.615000Z,,,,,,3660,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c9e02290cd078c21944bc,5c3c7913b4f22c0001a0809c,RETURNED,2023-12-15T18:44:06.594000Z,,,,,,7662,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c9f47b508f2e36458316e,64485c54cbc6abf5e752f687,RETURNED,2023-12-15T18:47:40.533000Z,,,,,,1159,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657ca699596e8a3993fd6003,5bd4c1d09afb5b00015c5bdd,RETURNED,2023-12-15T19:18:56.019000Z,,,,,,7454,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657ca966a3cd78eec0f3a58b,59e62b6277860e0001512e14,RETURNED,2023-12-15T19:30:53.480000Z,,,,,,5524,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
